,0,1
10,눈치,"wits, sense"
11,단서,a clue
12,단적,direct
13,대상,"an object, a target"
14,도전,a challenge
15,동작,"a motion, a movement"
16,뒷받침,support
0,야심,그는 정치에 대한 __이 큰 사람이다.
1,엄살,"그까짓 감기에 걸렸다고 학교에도 안 가려고 하더니, __이 너무 심하다."
2,여유,출발 시간 전까지 아직 한 시간 정도 __가 있다.
3,예언,곧 재앙이 닥칠 것이라는 그의 __은 적중했다.
4,용기,그에게 사실대로 말할 __가 없다.
5,원칙,의견은 다수결 __에 의해 표결에 부쳐 결정하기로 했다.
6,의도,그 사람의 행동에는 정치적 __가 깔려 있다.
7,의무,그는 맡은 바 __를 다했다.
8,의문,그는 __ 나는 것을 선생님께 질문하였다.
9,의욕,그는 __만 앞서고 노력은 하지 않는다.
10,의지,해외로 나가겠다는 그의 __는 확고부동하다.
11,인상,그는 안경만 벗어도 __이 달라 보인다.
12,임무,나라를 지키는 일은 군인들의 당연한 __이다.
13,자격,참관인 __으로 회의에 참석하였다.
14,자랑,그는 자기 동생이 연예인이라고 __이 대단하였다.
15,전적,거기에 모인 사람들은 그 사람의 의견에 __으로 동의했다.
16,제도,신분 __가 무너지면서 신분에 대한 사회의 관념도 달라졌다.
17,조망,우리는 산 정상에 올라 시가지를 __하였다.
0,기반,그의 사업은 시작한 지 3년 만에 튼튼하게 __을 잡았다.
1,기세,어둠 속에서 불길은 __ 좋게 타올랐다.
2,기우,혹시 일이 잘못되지나 않을까 걱정했는데 그것은 __에 불과했다.
3,기치,그 후보는 국민대통합을 __로 내걸고 꾸준히 행보를 이어갔다.
4,까닭,나는 그 두 사람의 결혼을 반대할 __이 없었다.
5,꼬투리,그 사람은 사사건건 __를 잡아 나를 괴롭히곤 한다.
6,낌새,뭔가 수상한 __를 느낀 형사는 그 사건을 파헤치기 시작했다.
7,논거,주장을 정확하게 전달하기 위해서는 타당한 __를 제시해야 한다.
8,논쟁,최근 대학 내 음주에 대해서 찬반 __이 치열하게 벌어지고 있다.
9,논점,사회자는 토론이 __에서 벗어날 경우 토론자에게 주의를 주어야 한다.
10,눈치,그는 다른 사람들이 다 아는 사실을 혼자 __ 못 챌 만큼 둔했다.
11,단서,경찰은 그의 집 안에서 결정적인 __를 찾아냈다.
12,단적,이 사건은 무관심 속에서 소외된 인간의 심리를 __으로 보여준다.
13,대상,당신이 이겨내야 할 __은 내가 아니라 바로 당신 자신이다.
14,도전,__에는 항상 모험과 위험이 뒤따르게 마련이다.
15,동작,체조의 마무리 __은 숨을 깊게 쉬는 것이다.
16,뒷받침,그의 주장을 __할 수 있는 구체적인 예가 필요했다.
0,야심,ambition
1,엄살,an exaggeration of pain
2,여유,time to spare
3,예언,"a prophecy, a prediction"
4,용기,courage
5,원칙,"a principle, a rule"
6,의도,an intention
7,의무,"a duty, an obligation"
8,의문,a question
9,의욕,will
10,의지,will
11,인상,appearance
12,임무,"a duty, an assignment"
13,자격,a qualification
14,자랑,boasting
15,전적,complete
16,제도,a system
17,조망,a view
0,근원,"root, cause, source"
1,시초,"root, beginning"
2,업적,"achievement, business results"
3,마련하다,"to prepare, to arrange, to provide"
4,인내력,"patience, endurance"
5,지구력,"endurance, stamina"
6,매달리다,"to hang from, to cling to"
7,야단,"an uproar, a commotion"
8,효율,"efficiency, effectiveness"
9,대출받다,to borrow
10,처우,"treatment, conditions"
11,대접,"reception, treatment"
12,지원자,an applicant
13,재촉,"pressing, urging"
14,원고,a manuscript
15,출판사,"a publisher, a publishing company"
16,학습자,a learner
17,부여하다,"to authorize, to assign, to invest (somebody) with"
18,경제란,a newspaper's financial section
19,일리 있다,"to have a point, to be reasonable"
20,앞뒤,"front and back, before and after"
21,흥미를 끌다,to attract interest
